HGNC_symbol,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
MIR1302-9HG,6.166599461,6.084680694,6.039207632,6.028044969,6.016855862,6.181888762
MIR132,6.116049387,6.084680694,5.97426954,5.684002536,5.684002536,5.684002536
MIR133A1HG,6.212174677,6.131617921,6.29618768,6.27712853,6.016855862,6.061164679
MIR135A1,6.613014956,6.344798264,6.444439246,6.308732116,6.512108865,6.306399962
MIR137HG,6.944513597,6.45326313,6.610175878,5.88294886,6.016855862,5.684002536
MIR142HG,10.32528698,11.6312246,11.05962702,9.768798754,11.69891968,10.8851343
MIR146B,6.456536923,6.031277264,6.141806269,5.965133095,5.876459265,5.872985945
MIR151B,5.684002536,6.282649104,6.141806269,5.88294886,5.684002536,5.951075045
MIR155HG,12.9715387,11.73074703,14.01601141,6.47063773,7.85546885,7.19611196
MIR17HG,8.035060855,7.669480445,8.242761497,6.27712853,6.533028503,6.595266154
MIR186,6.116049387,6.131617921,6.444439246,6.446232613,6.225570687,6.613438665
MIR191,6.058513389,6.084680694,5.889425093,6.028044969,6.068066365,5.872985945
MIR193BHG,6.395906702,5.884823932,6.566358688,5.684002536,5.684002536,5.951075045
MIR194-2HG,5.684002536,5.884823932,5.97426954,6.080957172,6.113084811,6.061164679
MIR210,5.684002536,6.373645091,5.684002536,5.684002536,6.371894938,5.684002536
MIR210HG,6.253970968,8.961801744,6.389167843,6.641726071,9.002056602,6.631216698
MIR212,6.893841624,6.173951857,6.671805153,6.127464679,6.317676649,5.684002536
MIR219A2HG,6.116049387,5.884823932,6.039207632,6.207898878,6.113084811,6.215893106
MIR221,6.292768387,6.344798264,6.495641101,5.684002536,5.876459265,5.684002536
MIR222HG,7.406846293,7.615478856,7.97774864,6.243638289,6.512108865,6.181888762
MIR223HG,6.363389184,6.45326313,6.566358688,7.090719791,7.336273627,7.885883873
MIR22HG,10.53431082,9.941272826,10.89128664,10.12014379,9.45712111,10.37495496
MIR23A,6.116049387,6.031277264,6.359695104,5.684002536,5.876459265,5.872985945
MIR23AHG,8.149596709,8.51165762,8.725801589,7.719175082,8.247682486,7.897146648
MIR25,6.42689428,6.650444886,6.898421453,6.47063773,6.749152272,6.965304408
MIR26B,5.684002536,5.967778528,5.889425093,5.965133095,5.955976396,6.010865934
MIR27A,6.636318847,6.212790155,6.800631988,5.684002536,5.876459265,6.010865934
MIR29B2CHG,6.858561078,7.559052567,7.536734877,7.160913762,7.317928958,7.857296379
MIR302CHG,6.363389184,6.314537953,6.470497404,6.169412848,6.258007383,6.215893106
MIR30DHG,6.589028203,6.706789986,7.120663611,6.338722966,6.665727502,6.805884279
MIR3138,6.058513389,6.031277264,5.684002536,6.028044969,5.955976396,5.872985945
MIR3142HG,10.91738342,9.925031627,12.32843729,8.110437882,7.99219275,9.578544971
MIR3153,5.990074363,6.282649104,5.97426954,6.028044969,6.153695847,6.010865934
MIR3161,6.116049387,6.031277264,6.261649895,5.684002536,5.876459265,5.951075045
MIR3176,6.456536923,6.56889203,6.783310397,6.127464679,6.317676649,6.215893106
MIR3181,8.358402111,7.778020338,7.545489294,7.788552419,7.082673904,6.88881856
MIR3188,6.058513389,6.084680694,5.684002536,5.88294886,5.876459265,5.872985945
MIR320B2,5.990074363,5.967778528,5.889425093,5.684002536,6.016855862,5.951075045
MIR320E,6.253970968,6.212790155,6.1850857,6.028044969,6.190960507,6.105385029
MIR324,6.212174677,6.42775076,6.389167843,6.080957172,6.153695847,6.432068258
MIR339,5.90063054,6.084680694,6.261649895,6.169412848,6.153695847,6.47636798
MIR33B,6.212174677,5.884823932,5.97426954,5.88294886,5.684002536,5.872985945
MIR342,6.116049387,6.344798264,6.328775079,6.080957172,6.288621095,5.951075045
MIR34AHG,6.803098542,7.313240997,7.015428915,7.976927759,7.695964939,8.094732902
MIR3609,6.058513389,6.031277264,5.97426954,5.965133095,5.876459265,6.181888762
MIR3613,5.684002536,5.967778528,6.328775079,5.684002536,5.876459265,6.105385029
MIR3667HG,9.445240787,8.507627923,9.139029283,8.542424647,8.325981462,9.190285275
MIR3677HG,6.65898947,6.477882595,6.566358688,6.83143489,6.868553314,7.124496784
MIR3682,6.166599461,6.212790155,6.141806269,6.080957172,6.068066365,5.872985945
MIR378J,5.684002536,6.031277264,6.039207632,5.88294886,6.016855862,5.872985945
MIR3928,6.058513389,5.884823932,6.09381558,5.88294886,5.955976396,5.872985945
MIR3936,5.684002536,5.967778528,5.889425093,6.080957172,6.016855862,6.181888762
MIR3936HG,6.821947294,6.630803293,6.729296722,6.976021419,6.573231087,6.989571747
MIR3939,6.292768387,6.131617921,6.141806269,6.028044969,5.955976396,6.333626357
MIR3945HG,5.90063054,9.043985022,6.039207632,5.88294886,6.6299629,5.872985945
MIR421,5.684002536,6.084680694,6.09381558,5.965133095,6.016855862,5.872985945
MIR425,6.212174677,6.173951857,6.141806269,5.88294886,5.684002536,5.951075045
MIR4258,5.990074363,6.173951857,5.97426954,6.169412848,6.153695847,6.145279158
MIR4263,6.893841624,6.650444886,6.882792392,6.394675016,6.490586911,6.518100858
MIR4292,6.329109341,6.590060898,6.224787199,6.560863378,6.733084126,6.613438665
MIR4324,6.212174677,6.131617921,6.09381558,6.338722966,6.190960507,6.384711672
MIR4326,5.990074363,6.173951857,6.261649895,5.684002536,6.153695847,6.145279158
MIR4435-2HG,12.07297086,11.65775956,11.61186643,10.99872981,10.79312678,10.46349067
MIR4449,6.395906702,6.173951857,6.29618768,5.684002536,6.113084811,6.061164679
MIR4453HG,8.131171745,7.66190564,8.754396286,7.879835305,7.825100779,8.333395705
MIR4458HG,9.321624606,7.791824183,8.232482417,8.115722311,7.2898612,7.623498462
MIR4477B,5.684002536,6.084680694,5.97426954,6.028044969,6.190960507,6.277846683
MIR4479,6.253970968,6.084680694,5.97426954,6.028044969,6.113084811,5.872985945
MIR4482,6.253970968,6.131617921,6.588566513,5.88294886,6.113084811,6.010865934
MIR4489,5.990074363,6.212790155,5.97426954,6.028044969,6.113084811,6.145279158
MIR4506,5.90063054,5.884823932,6.039207632,6.517105505,6.068066365,6.557637453
MIR4512,5.90063054,5.884823932,6.141806269,5.88294886,6.113084811,6.010865934
MIR4513,5.990074363,6.031277264,5.889425093,6.169412848,5.876459265,6.061164679
MIR4518,5.990074363,6.173951857,6.09381558,6.169412848,6.258007383,6.145279158
MIR4521,5.684002536,5.684002536,5.684002536,5.965133095,5.876459265,6.181888762
MIR4539,5.684002536,6.084680694,5.889425093,5.684002536,6.113084811,5.872985945
MIR4632,5.990074363,6.031277264,5.684002536,5.684002536,5.876459265,6.105385029
MIR4635,5.90063054,5.684002536,5.889425093,6.169412848,6.016855862,5.684002536
MIR4645,5.990074363,5.967778528,6.141806269,5.88294886,6.190960507,6.215893106
MIR4648,5.684002536,6.248855168,6.224787199,6.080957172,6.258007383,5.951075045
MIR4660,6.058513389,6.031277264,6.039207632,5.965133095,5.955976396,5.872985945
MIR4664,6.840428876,6.401249615,6.83434583,7.205357517,7.201314945,7.395772412
MIR4665,6.253970968,6.212790155,6.359695104,6.394675016,6.371894938,6.215893106
MIR4733HG,6.329109341,5.967778528,6.470497404,6.028044969,6.113084811,6.145279158
MIR4734,7.779375185,7.040377631,7.416850729,6.080957172,6.113084811,5.951075045
MIR4737,6.681070627,6.688413461,6.63122822,6.517105505,6.6299629,6.47636798
MIR4754,6.212174677,5.884823932,5.97426954,6.080957172,5.876459265,5.951075045
MIR4767,6.783863247,6.872632807,6.359695104,6.697601493,6.795725336,6.408808821
MIR4786,5.990074363,5.684002536,5.97426954,6.028044969,6.113084811,6.010865934
MIR4787,6.783863247,6.401249615,6.224787199,6.367314084,6.345379965,5.951075045
MIR486-1,6.212174677,6.131617921,6.444439246,6.080957172,6.016855862,6.408808821
MIR497HG,7.023741114,7.11513236,6.958600472,6.750116171,7.116318349,6.682395028
MIR503HG,6.166599461,6.902594549,6.141806269,6.394675016,7.231598388,6.105385029
MIR5087,6.116049387,5.684002536,5.684002536,5.88294886,5.684002536,6.145279158
MIR548AC,5.90063054,5.684002536,6.470497404,5.684002536,5.684002536,5.872985945
MIR548AR,5.684002536,5.884823932,5.684002536,5.684002536,6.113084811,6.215893106
MIR5581,6.212174677,6.45326313,6.543505487,6.127464679,6.225570687,6.76152374
MIR5587,6.058513389,6.42775076,6.566358688,6.028044969,6.258007383,6.181888762
MIR5695,6.212174677,5.967778528,5.97426954,5.965133095,5.876459265,5.951075045
MIR570,6.212174677,6.373645091,6.417368493,6.338722966,6.288621095,6.518100858
MIR573,5.90063054,5.884823932,6.09381558,6.028044969,6.190960507,6.181888762
MIR583HG,6.395906702,6.314537953,6.261649895,5.965133095,5.876459265,5.951075045
MIR589,6.363389184,6.56889203,6.417368493,5.965133095,6.225570687,5.872985945
MIR590,6.116049387,6.54713893,6.588566513,6.207898878,6.490586911,6.557637453
MIR600HG,7.33977251,7.173740309,7.14545079,7.660834903,7.423964653,7.798172195
MIR6090,6.116049387,6.084680694,5.97426954,6.028044969,5.876459265,5.684002536
MIR613,5.684002536,5.967778528,5.684002536,6.028044969,5.955976396,6.010865934
MIR616,6.723616076,6.131617921,6.389167843,6.028044969,5.955976396,6.215893106
MIR621,7.256358691,7.623336287,7.536734877,7.126377396,7.440758135,7.717040192
MIR635,6.538771651,6.825887558,6.519953428,7.053848227,6.89621422,6.714897443
MIR638,5.684002536,5.967778528,5.889425093,6.028044969,5.955976396,6.010865934
MIR641,5.684002536,5.884823932,5.97426954,6.028044969,6.068066365,5.872985945
MIR646HG,5.684002536,5.884823932,6.83434583,5.88294886,6.317676649,6.88881856
MIR647,6.329109341,6.173951857,6.1850857,5.684002536,6.113084811,6.181888762
MIR6514,6.116049387,5.884823932,5.889425093,6.080957172,6.068066365,6.105385029
MIR659,6.166599461,5.967778528,6.039207632,6.127464679,5.955976396,6.181888762
MIR6719,6.058513389,5.967778528,5.97426954,6.127464679,5.876459265,6.061164679
MIR6730,5.684002536,5.884823932,5.97426954,5.965133095,5.955976396,6.145279158
MIR6731,6.116049387,6.031277264,6.261649895,6.028044969,5.876459265,5.684002536
MIR6739,5.990074363,6.212790155,6.09381558,6.127464679,6.153695847,6.181888762
MIR6753,6.058513389,6.501690324,6.328775079,6.367314084,6.700053429,6.730710078
MIR6769A,6.058513389,5.967778528,5.97426954,6.028044969,5.955976396,5.951075045
MIR6775,6.395906702,6.212790155,6.610175878,5.684002536,5.876459265,6.010865934
MIR6793,5.90063054,5.884823932,5.684002536,6.080957172,5.876459265,6.145279158
MIR6797,5.990074363,6.344798264,6.1850857,5.965133095,5.955976396,6.010865934
MIR6804,6.058513389,5.684002536,6.141806269,5.965133095,6.068066365,5.872985945
MIR6813,5.90063054,6.401249615,5.889425093,6.028044969,6.190960507,6.145279158
MIR6821,7.362553656,6.917242183,7.250652867,5.965133095,5.955976396,6.010865934
MIR6825,5.90063054,6.031277264,5.97426954,6.028044969,5.684002536,5.951075045
MIR6832,5.990074363,5.884823932,6.224787199,6.028044969,5.955976396,6.181888762
MIR6835,6.253970968,6.031277264,6.1850857,5.88294886,6.068066365,6.105385029
MIR6855,5.684002536,6.084680694,5.684002536,6.028044969,5.684002536,6.181888762
MIR6859-1,6.253970968,6.248855168,6.747660324,6.367314084,6.512108865,7.013284027
MIR6859-3,6.058513389,6.031277264,5.889425093,5.88294886,5.955976396,6.105385029
MIR6859-4,5.90063054,5.884823932,6.09381558,5.88294886,6.225570687,6.145279158
MIR6891,7.80335526,7.812258079,8.297951694,6.891822899,7.354336868,7.616544762
MIR6895,5.990074363,5.967778528,5.97426954,5.88294886,5.684002536,6.061164679
MIR7111,6.484984805,6.477882595,7.015428915,5.88294886,5.876459265,6.061164679
MIR744,6.058513389,6.084680694,6.444439246,6.028044969,5.955976396,5.951075045
MIR762HG,7.268648194,7.185100023,7.120663611,7.348563625,7.241516373,7.059162446
MIR7845,5.990074363,5.884823932,6.141806269,5.684002536,6.068066365,6.061164679
MIR7848,6.803098542,6.688413461,6.65176035,5.88294886,6.153695847,5.951075045
MIR8075,6.116049387,6.248855168,6.261649895,5.88294886,6.016855862,5.684002536
MIR9-1HG,8.736192606,6.841722834,9.041453573,7.299424067,6.258007383,7.036471681
MIR9-3HG,5.684002536,6.084680694,6.224787199,6.028044969,5.955976396,6.061164679
MIR93,6.166599461,6.212790155,6.359695104,6.028044969,5.955976396,6.359686744
MIR98,5.684002536,5.684002536,6.039207632,5.88294886,6.016855862,6.061164679
MIRLET7A1HG,6.212174677,6.42775076,6.389167843,6.080957172,6.317676649,6.061164679
MIRLET7BHG,6.42689428,6.742434788,6.691392152,6.517105505,6.468412658,6.820214893
MIRLET7D,6.116049387,6.173951857,6.29618768,5.88294886,6.113084811,6.010865934
MIRLET7I,6.212174677,5.967778528,6.141806269,5.684002536,5.955976396,5.951075045
MIRLET7IHG,6.876360283,7.000937974,7.157638906,7.002611703,7.127306512,7.0014953
MIS12,11.37606493,11.06205919,11.12046383,10.84428508,10.78714966,10.62330136
MIS18A,10.08372395,10.4888311,9.498912863,9.685153846,10.36168843,9.229321455
MIS18A-AS1,6.058513389,6.212790155,6.1850857,6.028044969,5.684002536,5.951075045
MIS18BP1,10.42507465,11.21711052,10.35634268,12.25779037,11.952803,11.7447149
MISP3,9.071593874,8.935293241,8.718560795,10.1920904,9.521810928,9.723343478
MITD1,10.41773404,10.28670883,10.06803562,10.30714235,10.45611936,10.231541
MITF,5.90063054,8.139690743,6.359695104,5.684002536,9.04312338,5.872985945
MIX23,10.71179996,10.01704842,10.07505075,8.316345969,8.788796,8.262675848
MKI67,12.82407006,14.732481,11.64188019,13.99027692,15.22016657,12.27595364
MKKS,10.8150025,10.26695006,10.77135119,10.81004542,10.66289843,10.56047612
MKLN1,11.62346521,11.39768577,11.63573782,11.33486612,11.07096318,11.48535165
MKLN1-AS,7.569409309,7.381947005,7.588359386,7.102735711,7.071222756,7.113876808
MKNK1,11.43899218,11.3832028,11.77078745,11.8343347,12.13901996,11.25173253
MKNK1-AS1,6.363389184,6.344798264,6.747660324,6.446232613,6.648035044,6.746248139
MKNK2,12.46994677,12.48375198,12.49713973,14.82413258,14.12190109,14.58571807
MKRN1,12.01625449,12.18674276,11.9049124,13.12395468,12.5624522,13.3114314
MKRN2,11.2069847,11.04852259,10.85349401,11.01521491,10.91666186,11.01345212
MKRN2OS,6.116049387,6.131617921,6.141806269,5.88294886,5.955976396,6.061164679
MKRN3,5.684002536,5.967778528,6.224787199,5.88294886,6.016855862,6.181888762
MKRN4P,5.990074363,5.884823932,5.684002536,6.243638289,6.016855862,5.684002536
MKS1,8.65409474,9.057684297,8.69291897,9.461870681,9.666072711,9.811382967
MLANA,6.992773616,6.931678477,6.973103253,7.102735711,6.909759323,7.013284027
MLC1,5.684002536,6.42775076,5.889425093,5.88294886,6.533028503,5.951075045
MLEC,13.86427658,13.77513987,13.7297167,13.671809,13.79501264,13.63057699
MLF1,8.61551617,7.623336287,8.553052363,6.539296354,6.974876107,6.977509478
MLF2,13.98935569,13.1925668,13.46914334,13.00749302,12.80932085,12.56621745
MLH1,11.17978478,11.44493776,11.48461842,11.14571625,11.58216293,11.06018975
MLH3,9.711266231,10.23619553,9.780948708,9.632515883,9.97757889,9.825544342
MLKL,10.71977711,11.13303755,10.39270554,9.744214189,10.66778709,9.80281849
MLLT1,12.37251305,12.20210078,11.98067602,12.02404488,11.98381727,11.82456008
MLLT10,9.87059207,10.04189969,9.970568186,10.99872981,10.69996069,10.96578535
MLLT10P1,5.90063054,5.967778528,6.566358688,6.127464679,6.068066365,6.848243752
MLLT11,8.641353362,9.035701368,8.771976305,9.206722091,9.273759699,9.456241532
MLLT3,9.85252757,9.724555161,10.13803143,11.85087762,10.36369938,11.69213207
MLLT6,15.08436752,15.07019798,15.11478284,13.84778781,13.718135,13.90925437
MLPH,5.990074363,5.967778528,5.684002536,5.684002536,6.258007383,5.684002536
MLST8,11.65862118,11.34772774,11.32521185,11.29605018,11.35668927,10.94910942
MLX,12.05654298,11.70251233,11.50963933,11.72087037,11.67647401,11.20117912
MLXIP,12.97674438,11.94964922,13.05768612,12.85337848,12.0653573,12.71865234
MLXIPL,5.684002536,7.027394568,5.97426954,5.684002536,7.867421091,5.951075045
MLYCD,10.51150896,10.69673698,10.30240583,10.55199683,10.71814012,10.56385197
MMAA,10.08835862,9.251100594,10.38482934,9.080852434,9.282335369,9.99419191
MMAB,9.497438508,9.241551486,8.933537922,9.290904967,9.736206386,9.061483724
MMACHC,9.705234867,9.35211761,9.378924274,8.361107863,8.688329533,8.38511581
MMADHC,12.9272682,12.57882113,12.29615217,12.03351249,12.05203154,11.42542474
MMADHC-DT,6.253970968,6.501690324,6.09381558,6.028044969,6.288621095,6.105385029
MMADHCP2,6.253970968,6.084680694,6.261649895,5.965133095,5.684002536,5.872985945
MMD,11.12604662,10.58109531,10.87130767,10.01733085,10.56758572,9.269395614
MME,5.684002536,6.724790586,5.684002536,5.684002536,6.810744174,5.684002536
MMGT1,11.70904785,11.18654125,11.38559536,11.34413718,10.70631004,10.88984739
MMP1,5.684002536,6.373645091,5.684002536,5.684002536,5.955976396,5.684002536
MMP11,6.116049387,5.884823932,6.141806269,6.420943357,6.016855862,6.145279158
MMP12,5.90063054,8.424467745,5.889425093,5.684002536,9.295102758,5.684002536
MMP14,6.253970968,11.46035043,6.1850857,6.127464679,11.2811209,6.538124066
MMP15,7.652269891,7.103026642,8.211688277,7.697609169,7.812752526,8.911775782
MMP17,6.42689428,6.248855168,6.359695104,5.965133095,7.024151117,5.951075045
MMP19,5.684002536,7.575436103,5.889425093,5.88294886,8.050435914,5.951075045
MMP2,6.212174677,6.669639609,7.205102626,6.679377489,7.742649676,8.581342886
MMP23A,6.116049387,5.884823932,5.889425093,6.080957172,6.225570687,5.684002536
MMP23B,5.684002536,5.684002536,6.224787199,5.88294886,5.684002536,6.215893106
MMP24,7.428393162,7.196345928,7.326270092,11.32388209,8.788796,10.90389484
MMP24OS,11.34740508,10.76869882,11.92442351,11.83278613,11.4188656,12.47266478
MMP25,13.73519949,13.79330175,12.4801022,16.15274991,15.56562339,15.84982108
MMP25-AS1,10.03813375,10.54393123,9.335010847,11.43473048,11.67283386,11.54587471
MMP28,5.90063054,5.684002536,5.97426954,5.88294886,6.016855862,6.306399962
MMP7,5.684002536,7.090784795,5.97426954,5.88294886,6.936310697,5.872985945
MMP9,7.139328814,10.26460755,7.387416241,6.602302164,10.62736872,6.359686744
MMRN1,6.116049387,5.967778528,6.09381558,6.169412848,6.225570687,6.47636798
MMS19,11.92353347,11.82105932,11.73012096,11.47052769,11.35264954,11.47150006
MMS22L,8.562358462,9.7415317,8.666798316,9.938694403,10.54384633,9.941882885
MMUT,9.099598567,9.873636523,9.486302767,10.58090865,10.51519412,10.88580855
MN1,6.42689428,6.809784147,6.417368493,6.308732116,6.258007383,6.333626357
MNAT1,10.58869466,10.34329713,10.0581565,10.33479614,10.10936649,9.664649261
MND1,7.678723097,8.0636729,6.470497404,8.706210423,8.868307549,7.235072749
MNDA,5.684002536,6.630803293,5.684002536,5.684002536,7.261098343,5.684002536
MNT,11.76741674,11.13111241,11.94673057,11.39224992,10.76679178,11.57165362
MNX1,5.990074363,6.131617921,5.684002536,6.367314084,6.810744174,6.306399962
MOAP1,11.05218217,10.90491419,11.33691016,11.82929576,11.32456567,12.05950695
MOB1A,14.77707851,14.57129977,14.77236773,14.06701934,14.17353441,13.9432306
MOB1B,10.67739526,10.85289855,10.72132672,9.086107623,10.0790679,9.296178513
MOB2,10.88494537,10.82854754,10.73554499,11.56496963,11.2264249,11.23066258
MOB3A,13.59694862,13.79086625,13.29469504,14.59416201,14.37167804,14.38613377
MOB3B,6.992773616,8.535593004,7.79047329,6.243638289,7.308647842,6.730710078
