,1921.stim,2921..stim,966.stim,921.unstim,921..unstim,6966.unstim
ENSG00000139163,12.88425779,12.70124617,13.01901083,12.27983454,12.12842902,12.2129112
ENSG00000134532,5.684002536,6.084680694,6.09381558,5.965133095,5.955976396,6.010865934
ENSG00000060982,10.36781541,11.37074964,11.83652787,9.130007209,10.21455224,9.640801329
ENSG00000278969,6.636318847,7.446907336,7.326270092,6.420943357,7.059648282,6.776548116
ENSG00000255921,6.116049387,6.42775076,6.495641101,5.88294886,5.684002536,5.872985945
ENSG00000118308,8.861952343,9.902583993,10.51525382,10.75710961,10.46457474,10.93484668
ENSG00000276842,5.684002536,6.031277264,6.261649895,5.88294886,6.068066365,6.181888762
ENSG00000118307,5.990074363,5.967778528,5.889425093,5.965133095,6.016855862,5.872985945
ENSG00000205707,7.779375185,7.934735815,8.29302556,8.408717979,8.215976368,8.511865893
ENSG00000133703,11.9975255,11.86957609,11.5826891,12.09131726,11.91358722,11.37591039
ENSG00000274987,5.90063054,5.684002536,5.97426954,6.028044969,6.016855862,6.181888762
ENSG00000278743,6.395906702,6.031277264,6.1850857,6.127464679,6.016855862,6.061164679
ENSG00000255725,6.484984805,6.031277264,6.1850857,5.965133095,5.955976396,5.684002536
ENSG00000246695,6.456536923,7.706692229,6.86691066,6.080957172,7.432390579,6.497529838
ENSG00000123094,7.384905479,9.473160944,8.365119629,6.622249602,9.785138385,7.779897193
ENSG00000123095,5.90063054,7.946988552,6.261649895,5.88294886,8.355261183,6.061164679
ENSG00000123096,5.684002536,6.373645091,6.039207632,5.684002536,6.258007383,5.872985945
ENSG00000256234,5.90063054,6.373645091,6.09381558,6.169412848,6.445528701,6.333626357
ENSG00000255968,6.212174677,5.684002536,6.141806269,6.080957172,6.068066365,6.181888762
ENSG00000256185,6.395906702,6.524755774,6.671805153,6.948726543,6.840084331,6.95295225
ENSG00000123104,11.68227125,11.75052179,12.11137648,12.79474139,12.34006657,12.79793291
ENSG00000234428,5.90063054,5.884823932,6.389167843,5.88294886,5.955976396,5.951075045
ENSG00000064102,11.32209714,11.15972294,10.97903454,11.59314327,11.19292147,11.03670692
ENSG00000111790,12.01382532,12.04369656,11.87032084,12.4106598,12.14866046,12.05651752
ENSG00000247903,7.362553656,7.865229889,7.894107976,8.334426399,8.565940654,8.974599245
ENSG00000064115,10.94571105,11.34717509,10.6878991,12.67022619,12.2881476,11.99913123
ENSG00000152944,10.49532993,10.17887387,10.56089409,10.25829717,10.22011446,10.02394995
ENSG00000275764,7.569409309,8.102218781,7.971499195,7.886117808,8.283037044,8.060467363
ENSG00000256625,5.90063054,5.884823932,5.889425093,5.965133095,5.955976396,6.181888762
ENSG00000211455,10.51380547,10.23020501,10.64051294,10.26751119,10.03048749,10.45169227
ENSG00000029153,12.22421401,13.00374862,12.25513751,11.41571725,12.32339702,10.57644135
ENSG00000245311,5.90063054,6.031277264,6.09381558,5.88294886,6.190960507,5.872985945
ENSG00000165935,6.212174677,6.42775076,6.039207632,6.243638289,6.533028503,6.105385029
ENSG00000110841,11.68837757,11.95146795,11.80697861,9.242405778,10.63321271,9.454416179
ENSG00000248100,6.636318847,5.967778528,5.97426954,5.88294886,5.876459265,5.684002536
ENSG00000256377,7.139328814,6.945910938,6.29618768,6.815726725,6.999804947,5.951075045
ENSG00000174236,6.058513389,6.173951857,6.141806269,5.684002536,6.113084811,5.872985945
ENSG00000276261,6.292768387,6.131617921,6.09381558,5.684002536,6.016855862,6.061164679
ENSG00000061794,12.24092659,11.56290685,11.7385229,10.82648864,10.75535625,10.3556007
ENSG00000205693,5.684002536,5.967778528,5.97426954,6.243638289,6.153695847,7.186158302
ENSG00000087448,10.48483225,10.32655322,10.26365445,10.54727876,10.64895642,10.62249227
ENSG00000087494,7.111567143,6.857301121,7.326270092,5.684002536,5.684002536,5.684002536
ENSG00000123106,10.39174287,10.56310957,10.59444281,10.88597095,10.60205082,11.12214647
ENSG00000247934,6.636318847,6.759740468,7.14545079,6.976021419,6.700053429,7.30021801
ENSG00000273989,6.363389184,6.131617921,6.444439246,6.080957172,5.876459265,6.010865934
ENSG00000064763,10.45047578,10.04872716,10.03819199,10.51187589,10.25412791,9.695840679
ENSG00000257176,6.212174677,6.45326313,6.444439246,6.169412848,6.258007383,6.613438665
ENSG00000274315,6.363389184,6.373645091,6.389167843,6.446232613,6.153695847,6.698797151
ENSG00000273680,6.395906702,6.56889203,6.882792392,6.641726071,6.533028503,6.834332061
ENSG00000087502,12.01787166,11.65686802,11.864272,11.4630386,11.20361539,11.31765805
ENSG00000187950,6.058513389,6.173951857,6.1850857,6.127464679,5.684002536,6.061164679
ENSG00000133687,13.23453767,13.63394193,13.64805721,10.41055207,11.72805409,10.6425845
ENSG00000257456,6.116049387,5.884823932,6.261649895,5.684002536,5.955976396,5.684002536
ENSG00000133704,11.58415927,11.68381503,11.82577715,11.77307709,11.80545003,11.7365191
ENSG00000110888,7.316542334,7.871702827,7.654038032,8.957138674,9.275908466,9.369760011
ENSG00000235884,5.684002536,6.131617921,5.889425093,5.965133095,6.190960507,5.684002536
ENSG00000110900,5.684002536,6.314537953,5.684002536,6.080957172,7.071222756,5.872985945
ENSG00000245614,6.329109341,6.344798264,6.519953428,6.494239099,6.468412658,6.359686744
ENSG00000013573,9.495106827,10.5156607,8.95517709,9.864645308,10.87922669,8.777045027
ENSG00000270926,5.90063054,6.031277264,5.684002536,5.965133095,6.153695847,5.684002536
ENSG00000177359,5.684002536,5.884823932,5.684002536,6.127464679,5.955976396,5.951075045
ENSG00000243517,6.564302067,6.314537953,6.470497404,6.715453324,6.445528701,6.432068258
ENSG00000275097,5.990074363,6.282649104,6.039207632,5.88294886,5.876459265,5.872985945
ENSG00000139146,13.16071141,12.51039721,12.70724565,11.79551026,11.66308161,11.48757336
ENSG00000256176,6.058513389,6.212790155,6.09381558,5.684002536,6.068066365,5.872985945
ENSG00000177340,7.606912812,7.499942022,7.746587551,6.715453324,6.949328667,6.595266154
ENSG00000170456,6.512361826,6.776724038,7.761382606,6.127464679,7.047947179,8.540075066
ENSG00000139160,6.538771651,6.56889203,7.133126928,6.86209826,6.840084331,8.292240009
ENSG00000151743,6.858561078,6.590060898,7.228105426,7.458815193,7.105218736,7.717040192
ENSG00000276900,7.406846293,7.11513236,6.928960673,7.645821622,7.449068241,7.810213934
ENSG00000223722,5.990074363,6.031277264,5.684002536,6.127464679,5.684002536,6.215893106
ENSG00000188375,6.564302067,6.373645091,6.359695104,6.494239099,6.371894938,6.408808821
ENSG00000244436,6.058513389,5.684002536,5.97426954,6.028044969,5.876459265,6.061164679
ENSG00000174718,11.37606493,11.63756536,11.75779411,13.73129317,13.04247396,13.96849593
ENSG00000276136,6.116049387,6.282649104,6.1850857,6.750116171,6.700053429,7.013284027
ENSG00000151746,9.538770735,9.402202311,8.32714183,9.881267276,10.21232132,8.898327913
ENSG00000277342,6.456536923,6.314537953,6.1850857,6.169412848,6.225570687,5.951075045
ENSG00000274964,6.329109341,6.630803293,6.224787199,7.028540909,7.432390579,6.613438665
ENSG00000276115,6.058513389,6.173951857,5.684002536,6.243638289,6.421868569,6.010865934
ENSG00000139132,5.684002536,6.54713893,6.29618768,6.517105505,7.729483838,6.927788386
ENSG00000087470,12.26971559,12.0962636,12.20656184,11.46553929,11.58990471,11.35999083
ENSG00000276148,6.116049387,6.501690324,6.1850857,6.394675016,6.225570687,6.277846683
ENSG00000257511,7.231377828,7.173740309,7.169694823,6.83143489,6.795725336,6.834332061
ENSG00000139131,11.47770585,10.93023425,11.09105749,10.14536199,10.07538874,9.794202526
ENSG00000274105,6.212174677,6.173951857,6.1850857,6.127464679,6.225570687,6.359686744
ENSG00000275854,6.058513389,6.45326313,6.63122822,6.308732116,6.421868569,6.613438665
ENSG00000057294,7.256358691,6.45326313,8.331946945,8.610264761,6.445528701,10.09224749
ENSG00000139133,9.124035495,9.214955872,8.866554241,8.895476675,8.994222049,8.829092775
ENSG00000256538,6.058513389,6.084680694,5.889425093,6.127464679,5.955976396,5.951075045
ENSG00000258794,6.116049387,6.031277264,5.889425093,5.965133095,6.068066365,5.951075045
ENSG00000175548,9.020398033,9.320746451,9.304165419,9.007929812,9.424610147,9.104173439
ENSG00000139117,8.464137859,8.846320707,8.640180031,7.194410353,7.873356533,7.092321825
ENSG00000257718,6.42689428,6.173951857,6.444439246,5.88294886,5.955976396,5.951075045
ENSG00000139116,12.25984134,12.47442248,12.68728576,11.39067177,11.39451241,11.05180398
ENSG00000173208,9.121003809,10.06228549,9.447790146,11.59405774,10.91939652,11.17107993
ENSG00000151229,9.442822201,8.171001755,8.2221251,9.162684037,8.45501971,8.317081558
ENSG00000260943,5.684002536,5.884823932,5.889425093,5.684002536,6.258007383,5.684002536
ENSG00000225342,5.684002536,6.031277264,5.684002536,5.88294886,6.190960507,5.684002536
ENSG00000188906,5.90063054,7.303089865,6.039207632,5.965133095,8.655395329,6.010865934
ENSG00000151233,9.897269189,10.08637249,10.0208558,9.890253253,10.30211295,10.231541
ENSG00000015153,10.37288595,10.47370674,10.09313134,10.39382519,10.26600632,9.992938503
ENSG00000134283,12.23433433,11.96124966,12.1902144,11.82228958,11.70170099,11.78356372
ENSG00000139168,10.22648604,10.47573253,10.20221507,10.79580025,10.74151267,10.56806067
ENSG00000274943,6.253970968,6.56889203,6.495641101,5.965133095,6.016855862,5.951075045
ENSG00000257376,5.90063054,5.967778528,5.684002536,6.028044969,5.876459265,6.010865934
ENSG00000129317,10.19389566,10.1912629,9.952390391,10.25482663,10.45894334,10.11776297
ENSG00000257896,5.990074363,5.967778528,5.97426954,5.88294886,6.153695847,6.384711672
ENSG00000198001,10.24872951,10.68190278,10.3494211,11.24339166,11.35769743,11.38547373
ENSG00000151239,11.23854505,10.90115283,11.01662404,10.15035295,10.31983186,10.03616936
ENSG00000139173,7.88023913,8.993539608,8.227313617,6.169412848,8.313239026,6.730710078
ENSG00000184613,6.744146361,10.48179284,7.14545079,7.54360603,9.929457875,8.07034715
ENSG00000134297,7.713159673,8.041138663,7.662012587,8.779798594,8.698060388,8.472116474
ENSG00000177119,11.7955028,12.37927254,12.04875135,12.46589508,12.29815708,12.10130147
ENSG00000273015,10.10370038,10.01704842,10.34478814,11.03016235,10.43905805,11.00974575
ENSG00000189079,11.56437378,11.74045792,11.97282658,12.84457018,11.96376712,12.92579487
ENSG00000265093,5.990074363,5.884823932,6.141806269,5.88294886,5.684002536,5.951075045
ENSG00000270429,5.990074363,5.967778528,5.889425093,5.965133095,6.068066365,6.105385029
ENSG00000139218,12.67088234,13.00864777,12.88563613,13.71394585,13.25656995,13.83958555
ENSG00000111371,14.69550898,14.55524576,14.87784313,15.42953603,14.77384419,15.16390583
ENSG00000274591,5.990074363,6.084680694,6.09381558,5.965133095,6.113084811,5.872985945
ENSG00000134294,13.16144309,13.33366514,13.77415412,13.58973891,13.25845978,13.01410882
ENSG00000258096,6.212174677,6.131617921,6.328775079,6.169412848,6.153695847,5.872985945
ENSG00000257261,6.944513597,6.610686002,7.069335333,7.49343782,7.1596285,7.748852484
ENSG00000275481,5.990074363,6.212790155,5.889425093,6.127464679,6.371894938,6.333626357
ENSG00000272369,6.456536923,6.173951857,6.261649895,6.715453324,6.39735457,6.648622343
ENSG00000139211,11.38298485,8.150208546,11.69783024,7.697609169,6.999804947,8.653963156
ENSG00000179715,9.565675936,8.411550417,11.24117512,8.904452295,8.625075538,10.30604395
ENSG00000258352,6.613014956,6.031277264,6.76565878,6.517105505,6.445528701,6.834332061
ENSG00000247774,10.46953243,9.469083156,12.05194803,9.538330597,9.885285132,10.71950532
ENSG00000258181,5.684002536,5.967778528,6.543505487,6.028044969,6.016855862,6.306399962
ENSG00000258116,6.058513389,5.967778528,6.141806269,5.684002536,5.955976396,5.951075045
ENSG00000257924,6.564302067,6.212790155,6.63122822,5.684002536,5.684002536,5.684002536
ENSG00000005175,10.59195846,10.21935876,10.64992808,10.91335047,10.50884968,10.40821064
ENSG00000276390,6.821947294,6.54713893,6.710547971,6.394675016,6.533028503,6.277846683
ENSG00000257433,6.512361826,6.590060898,7.015428915,6.962464962,7.071222756,7.52244044
ENSG00000111405,5.684002536,6.031277264,6.09381558,5.965133095,6.068066365,5.951075045
ENSG00000280054,6.166599461,6.373645091,6.83434583,6.679377489,6.648035044,7.327055674
ENSG00000274902,5.90063054,6.173951857,6.359695104,6.308732116,6.190960507,6.714897443
ENSG00000079337,8.516453215,8.801268926,9.245402176,6.697601493,7.661541379,7.657703237
ENSG00000211584,9.065294717,9.464993687,9.257846268,9.361770315,10.00749909,9.387098032
ENSG00000061273,13.39167563,13.75612232,12.90344053,12.91650173,13.00902841,12.22014259
ENSG00000268069,5.990074363,5.884823932,6.141806269,5.88294886,6.068066365,6.061164679
ENSG00000276691,6.212174677,6.212790155,6.588566513,5.965133095,5.684002536,6.333626357
ENSG00000274737,6.564302067,6.401249615,6.495641101,6.169412848,6.225570687,6.105385029
ENSG00000257488,6.484984805,6.42775076,6.470497404,6.028044969,6.016855862,5.872985945
ENSG00000111424,15.02821488,14.54245366,14.53666665,11.8226797,12.73098467,10.78748168
ENSG00000205537,6.212174677,6.724790586,6.1850857,6.581851957,6.573231087,6.665675681
ENSG00000278385,6.395906702,6.314537953,6.141806269,5.965133095,5.876459265,6.181888762
ENSG00000134291,11.13948441,11.56765834,10.75574091,12.11508024,12.34312307,11.2657826
ENSG00000139219,6.329109341,6.031277264,6.224787199,5.965133095,5.876459265,5.684002536
ENSG00000276814,6.65898947,6.887727591,6.495641101,6.750116171,6.854423589,6.613438665
ENSG00000079387,11.20130091,11.31870541,10.97604445,10.82415107,11.02473289,10.40633089
ENSG00000240399,6.166599461,6.54713893,6.261649895,6.028044969,6.258007383,5.872985945
ENSG00000152556,9.556763693,9.108565768,9.828264503,9.040804484,9.004658502,9.477965623
ENSG00000177981,10.48131593,10.79812515,10.28073683,11.57612012,11.33995193,11.38785469
ENSG00000274124,5.90063054,5.684002536,6.039207632,6.207898878,6.068066365,6.306399962
ENSG00000177875,8.249519474,7.706692229,8.268124945,7.126377396,7.794007214,7.186158302
ENSG00000269514,6.116049387,6.248855168,6.224787199,6.127464679,6.068066365,6.306399962
ENSG00000167528,10.11131025,10.64278327,9.724888218,10.43528327,10.66778709,10.1895127
ENSG00000139620,11.63088241,11.26354053,11.42064757,10.84274627,10.85871378,11.00106032
ENSG00000221491,5.90063054,6.212790155,6.09381558,6.028044969,5.955976396,5.951075045
ENSG00000281842,5.90063054,5.967778528,6.09381558,5.88294886,5.955976396,5.684002536
ENSG00000207313,6.116049387,6.173951857,6.261649895,5.88294886,6.068066365,5.951075045
ENSG00000129315,12.6698542,12.48324922,12.68408471,11.82813043,11.77143751,11.71582347
ENSG00000174233,6.764220249,6.931678477,8.707628913,6.877073352,7.251349119,7.874523615
ENSG00000167535,9.289643083,8.917340193,10.56288934,9.674779997,9.065710331,8.940917357
ENSG00000174243,13.1070307,13.07920823,12.99374749,13.11681567,13.3664186,12.98641964
ENSG00000172602,7.008371982,7.654285313,7.283665346,7.377093604,7.529196269,7.491986069
ENSG00000272822,5.990074363,5.967778528,5.97426954,6.127464679,5.876459265,6.181888762
ENSG00000139537,7.038889162,6.825887558,6.987404429,8.028569558,7.14895907,8.188087514
ENSG00000134285,11.97979526,10.30277931,11.14662552,11.45701919,9.754752298,10.59223145
ENSG00000134287,14.09844538,13.6288373,14.00734774,13.88971571,13.55450795,13.66787667
ENSG00000169884,7.945778409,7.41021808,9.012293894,7.053848227,6.882481134,7.630413967
ENSG00000125084,7.083081387,7.000937974,7.216662312,6.799753109,6.611488554,7.081381683
ENSG00000181418,7.068552261,6.344798264,6.710547971,6.169412848,5.955976396,5.951075045
ENSG00000257913,6.840428876,6.650444886,6.898421453,6.394675016,6.190960507,6.181888762
ENSG00000181929,11.99177676,11.71241457,11.58416207,11.64789098,11.47893425,11.23648759
ENSG00000167548,13.46833083,13.57146094,13.67052775,13.65383648,13.41841797,13.61084619
ENSG00000167550,7.872751163,8.118405962,8.068132792,7.697609169,7.831231239,7.19611196
ENSG00000139636,10.29621952,10.68365593,10.52756677,11.12624646,10.93366893,11.5866539
ENSG00000123416,14.63720022,14.75743443,13.87213976,14.49993566,15.39149507,12.52182587
ENSG00000258017,5.90063054,6.031277264,5.97426954,6.080957172,5.955976396,5.951075045
ENSG00000167552,11.49870824,11.9777635,11.62575993,13.07845926,13.27655715,12.32943772
ENSG00000167553,13.72261261,13.88673627,13.95471827,12.22894363,13.29942159,11.16886618
ENSG00000258101,6.058513389,6.373645091,6.389167843,6.367314084,6.611488554,6.145279158
ENSG00000258232,6.702601238,6.42775076,6.495641101,6.028044969,6.153695847,5.684002536
ENSG00000258334,5.990074363,6.173951857,6.141806269,6.622249602,6.317676649,6.518100858
ENSG00000135406,6.292768387,6.031277264,6.359695104,7.801991453,6.317676649,7.677791109
ENSG00000135451,9.300383612,10.24097003,7.596759427,10.68850892,11.13998757,8.759258059
ENSG00000186897,6.456536923,6.084680694,7.069335333,6.750116171,6.016855862,6.384711672
ENSG00000178401,5.684002536,6.131617921,5.97426954,5.684002536,6.016855862,5.951075045
ENSG00000123352,9.345148069,9.318478992,9.237883118,10.13028425,9.974947416,9.537780994
ENSG00000257954,6.116049387,6.212790155,6.224787199,6.028044969,6.016855862,5.951075045
ENSG00000135519,6.613014956,6.841722834,7.056112649,7.126377396,6.648035044,7.059162446
ENSG00000187778,12.45986983,12.16402223,12.21925496,12.27869765,12.22161277,12.06576466
ENSG00000110844,8.310473858,7.250958948,8.360429461,8.231888145,7.116318349,8.345505175
ENSG00000257964,6.484984805,6.282649104,6.224787199,5.965133095,5.955976396,6.061164679
ENSG00000135436,7.292841883,6.742434788,7.272765767,6.517105505,6.317676649,6.698797151
ENSG00000199237,6.058513389,5.884823932,6.224787199,5.965133095,5.684002536,5.872985945
ENSG00000258284,6.212174677,6.131617921,5.97426954,6.028044969,5.955976396,5.951075045
